article,ean,name,category,dealer_price_eur,status
51.07.00.84,8715839066036,XXL Frame - Chain guard front part,Spareparts,49.33,
51.07.00.85,8715839066128,"XXL Frame - Crank shaft with crank set 140, 36T + pedals",Spareparts,86.67,
51.07.01.04,8715839080353,XXL Frame E-BFR-3 - Chain 140s + chain 44s,Spareparts,45.33,
58.62.02.05,8715839024609,Zadel + zadelpen Triggy,Spareparts,,
56.54.00.32,8715839036930,Zak BF-3 bediening,Spareparts,,
56.30.71.08,8715839029253,Zak Bev. Safety net (2 poten),Spareparts,19.99,
56.61.01.00,8715839037067,Zak Compact,Spareparts,,
56.61.03.00,8715839037074,Zak Compact Gold,Spareparts,,
56.53.92.00,8715839047974,Zak Fusee L GranTour OffRoad,Spareparts,,
56.53.93.00,8715839047981,Zak Fusee R GranTour OffRoad,Spareparts,,
56.31.70.00,8715839048025,Zak JEEP Expedition,Spareparts,,
56.30.71.00,8715839036466,Zak Safety net 07 9 - 14 ft,Spareparts,,
56.31.67.00,8715839036596,Zak Silver Race,Spareparts,,
56.01.61.00,8715839036206,Zak Stoelverstelling,Spareparts,,
56.53.57.00,8715839036879,Zak Sunroof 03,Spareparts,6.93,
56.30.30.70,8715839044683,Zak bev. Middelen EazyFit SP,Spareparts,,
56.61.27.01,8715839037111,Zak bev. spatbord Compact,Spareparts,,
56.01.10.21,8715839036121,Zak crankbout + taptite,Spareparts,,
56.01.10.20,8715839018127,Zak crankboutjes + dopjes,Spareparts,,
56.01.10.25,8715839029215,Zak doppen Basic t/m Racer,Spareparts,,
56.54.10.25,8715839036947,Zak doppen Buster etc,Spareparts,,
56.62.04.00,8715839024869,Zak doppen Ferrari F1,Spareparts,,
56.53.82.00,8715839025187,Zak doppen GranTour,Spareparts,,
56.01.10.41,8715839036176,Zak nylon ringen stoel (10x),Spareparts,,
56.54.22.00,8715839013795,Zak rolbeugel,Spareparts,,
56.62.05.25,8715839024906,Zak schroeven Ferrari F1,Spareparts,,
56.31.00.02,8715839042009,Zak stuurdop zwart + alu badge,Spareparts,,
56.01.10.10,8715839029192,Zak wielboutjes + doppen (4),Spareparts,,
56.01.67.01,8715839036220,Zak zwaailicht (batterijen),Spareparts,,
56.01.66.00,8715839036213,Zak zwaailicht (bev.mat.),Spareparts,,
52.48.00.08,8715839035612,Zitje driewieler,Spareparts,15.33,
56.53.77.00,8715839047936,assemblageset GT offroad,Spareparts,,
51.29.00.18,8715839056143,chainguard + stickers  SP,Spareparts,72.67,
15.07.82.00,8715839016352,lakstift blauw RAL 5005,Spareparts,11.33,
15.07.51.00,8715839019193,lakstift grijs RAL 7012,Spareparts,,
15.07.53.00,8715839020830,lakstift groen RAL 6003,Spareparts,11.33,
51.42.00.11,8715839056082,outertube Fam 2.75-17 SP,Spareparts,52.66,
51.29.00.28,8715839056242,rear seatframe SP,Spareparts,58.66,
51.53.00.00,8715839053791,stoelframe Gran Tour voor,Spareparts,57.33,
51.29.00.27,8715839056235,stuurwiel SP,Spareparts,,
36.01.14.01,8715839103489,BERG AirTrack Home 300,Sports,199.33,
36.01.24.01,8715839103496,BERG AirTrack Home 500,Sports,232.67,
36.02.24.01,8715839103502,BERG AirTrack Sport 500,Sports,366.0,
35.82.01.00,8715839090482,BERG Infinity Pods - Set 3,Sports,86.0,
35.82.02.00,8715839090499,BERG Infinity Pods - Set 6,Sports,166.0,
35.82.03.00,8715839090505,BERG Infinity Pods - Single Pod,Sports,39.33,
20.31.10.00,8715839091861,BERG Soccer Ball Size 5,Sports,19.33,
20.30.03.00,8715839091823,BERG SportsGoal L,Sports,199.33,
22.70.02.00,8715839105056,BERG SportsGoal L + Target Net,Sports,232.67,
20.30.02.00,8715839090758,BERG SportsGoal M,Sports,146.0,
22.70.01.00,8715839105049,BERG SportsGoal M + Target Net,Sports,172.67,
20.30.01.00,8715839090741,BERG SportsGoal S,Sports,112.67,
22.70.00.00,8715839105032,BERG SportsGoal S + Target Net,Sports,132.67,
20.31.03.00,8715839091854,BERG SportsGoal Target Net L,Sports,39.33,
20.31.02.00,8715839091847,BERG SportsGoal Target Net M,Sports,32.67,
20.31.01.00,8715839091830,BERG SportsGoal Target Net S,Sports,26.0,
35.41.90.00,8715839022858,"3 stuks Beschermrand JS, 330",Trampoline,,
35.44.90.00,8715839022865,"3 stuks Beschermrand JS, 430",Trampoline,,
35.09.00.00,8715839045765,ACTIE Pakket Favorit 270,Trampoline,,
35.11.00.00,8715839045772,ACTIE Pakket Favorit 330,Trampoline,,
35.14.01.00,8715839045802,ACTIE Pakket Favorit 430 Tatt.,Trampoline,,
35.99.33.01,8715839017922,Afdekhoes 330,Trampoline,,
35.98.32.00,8715839018646,Afdekhoes EasyStore,Trampoline,,
35.99.52.01,8715839043716,Afdekhoes Extra 270,Trampoline,,
35.99.53.01,8715839043723,Afdekhoes Extra 330,Trampoline,,
35.99.57.00,8715839043754,Afdekhoes Extra 360,Trampoline,,
35.99.54.01,8715839043730,Afdekhoes Extra 380,Trampoline,,
35.99.55.01,8715839043747,Afdekhoes Extra 430,Trampoline,,
35.99.56.00,8715839019872,Afdekhoes Extra 460,Trampoline,,
35.98.62.00,8715839043648,Afdekhoes Hawaï Extra 250x330,Trampoline,,
35.99.26.00,8715839058079,BERG Abdeckplane Basic 180,Trampoline,,ACTIVE
35.99.28.00,8715839058086,BERG Abdeckplane Basic 240,Trampoline,,ACTIVE
35.99.27.03,8715839043679,BERG Abdeckplane Basic 270,Trampoline,,ACTIVE
35.99.30.00,8715839058093,BERG Abdeckplane Basic 300,Trampoline,,ACTIVE
35.99.33.03,8715839043686,BERG Abdeckplane Basic 330,Trampoline,,ACTIVE
35.99.38.03,8715839043693,BERG Abdeckplane Basic 380,Trampoline,,ACTIVE
35.99.43.03,8715839043709,BERG Abdeckplane Basic 430,Trampoline,,ACTIVE
35.99.52.02,8715839058383,BERG Abdeckplane Extra 270,Trampoline,,ACTIVE
35.99.53.02,8715839058390,BERG Abdeckplane Extra 330,Trampoline,,ACTIVE
35.99.54.02,8715839058406,BERG Abdeckplane Extra 380,Trampoline,,ACTIVE
35.99.55.02,8715839058413,BERG Abdeckplane Extra 430,Trampoline,70.0,ACTIVE
35.98.32.01,8715839043631,BERG Abdeckplane Extra EazyFit (220x330),Trampoline,,ACTIVE
35.99.58.01,8715839053128,BERG Abdeckplane Extra Grand Champion,Trampoline,86.0,ACTIVE
35.99.63.00,8715839060270,BERG Abdeckplane Extra Grey 330,Trampoline,,ACTIVE
35.99.64.00,8715839060287,BERG Abdeckplane Extra Grey 380,Trampoline,,ACTIVE
35.99.65.00,8715839060294,BERG Abdeckplane Extra Grey 430,Trampoline,,ACTIVE
35.98.33.00,8715839062748,BERG Abdeckplane Extra Grey EazyFit (220x330),Trampoline,,UNDER_CON
35.99.68.00,8715839062731,BERG Abdeckplane Extra Grey Grand Champion,Trampoline,,UNDER_CON
35.81.24.30,8715839075724,BERG AeroWall 2x2 BLK&GRY,Trampoline,706.67,
35.99.11.00,8715839079432,BERG Anchor set,Trampoline,36.67,
35.99.10.00,8715839043655,BERG Befestigungs-Set,Trampoline,,ACTIVE
35.41.01.00,8715839047707,BERG Champ 330 + SN Deluxe 330,Trampoline,,
35.41.03.00,8715839048056,BERG Champ 330 +Safety Net 330,Trampoline,,
35.42.01.00,8715839047714,BERG Champ 380 + SN Deluxe 380,Trampoline,,
35.42.03.00,8715839048063,BERG Champ 380 +Safety Net 380,Trampoline,,
35.44.01.00,8715839047721,BERG Champ 430 + SN Deluxe 430,Trampoline,,
35.44.03.00,8715839048070,BERG Champ 430 +Safety Net 430,Trampoline,,
35.44.02.00,8715839047738,BERG Champ Tat + SN Deluxe 430,Trampoline,,
35.44.04.00,8715839048087,BERG Champ Tat +Safety Net 430,Trampoline,,
35.41.37.00,8715839064346,BERG Champion 11ft,Trampoline,,
35.41.17.03,8715839018394,BERG Champion 11ft (330),Trampoline,,
35.41.17.04,8715839015232,BERG Champion 11ft (330),Trampoline,,
35.41.17.05,8715839022162,BERG Champion 11ft (330),Trampoline,,
35.41.17.06,8715839043327,BERG Champion 11ft (330),Trampoline,,
35.41.17.07,8715839043334,BERG Champion 11ft (330),Trampoline,,
35.42.17.04,8715839015249,BERG Champion 12.5ft (380),Trampoline,,
35.42.17.05,8715839022179,BERG Champion 12.5ft (380),Trampoline,,
35.42.17.06,8715839043365,BERG Champion 12.5ft (380),Trampoline,,
35.42.17.07,8715839043372,BERG Champion 12.5ft (380),Trampoline,,
35.44.17.03,8715839018417,BERG Champion 14ft (430),Trampoline,,
35.44.17.04,8715839015409,BERG Champion 14ft (430),Trampoline,,
35.44.17.05,8715839022186,BERG Champion 14ft (430),Trampoline,,
35.44.17.07,8715839043402,BERG Champion 14ft (430) excl.trap,Trampoline,,
35.41.17.08,8715839046977,BERG Champion 330,Trampoline,,
35.41.27.01,8715839062526,BERG Champion 330 (11 ft),Trampoline,,UNDER_CON
35.41.27.00,8715839052251,BERG Champion 330 (11ft),Trampoline,,ACTIVE
35.41.04.00,8715839052671,BERG Champion 330 + Sicherheitsnetz Comfort,Trampoline,,ACTIVE
35.41.04.01,8715839062991,BERG Champion 330 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.41.01.01,8715839052626,BERG Champion 330 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.41.01.02,8715839062717,BERG Champion 330 + Sicherheitsnetz Deluxe,Trampoline,,UNDER_CON
35.42.17.08,8715839046984,BERG Champion 380,Trampoline,,
35.42.27.01,8715839062533,"BERG Champion 380 (12,5 ft)",Trampoline,,UNDER_CON
35.42.27.00,8715839052268,"BERG Champion 380 (12,5ft)",Trampoline,,ACTIVE
35.42.04.00,8715839052688,BERG Champion 380 + Sicherheitsnetz Comfort,Trampoline,,ACTIVE
35.42.04.01,8715839063004,BERG Champion 380 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.42.01.01,8715839052633,BERG Champion 380 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.42.01.02,8715839062724,BERG Champion 380 + Sicherheitsnetz Deluxe,Trampoline,,UNDER_CON
35.42.00.00,8715839047172,BERG Champion 380 Package,Trampoline,,
35.44.17.08,8715839046991,BERG Champion 430,Trampoline,,
35.44.27.00,8715839052275,BERG Champion 430 (14 ft),Trampoline,,ACTIVE
35.44.27.01,8715839062540,BERG Champion 430 (14 ft),Trampoline,,UNDER_CON
35.44.28.01,8715839062557,BERG Champion 430 (14 ft) Tattoo,Trampoline,,UNDER_CON
35.44.28.00,8715839052282,BERG Champion 430 (14ft) Tattoo,Trampoline,,ACTIVE
35.44.05.00,8715839052695,BERG Champion 430 + Sicherheitsnetz Comfort,Trampoline,,ACTIVE
35.44.05.01,8715839062830,BERG Champion 430 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.44.01.01,8715839052640,BERG Champion 430 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.44.01.02,8715839062755,BERG Champion 430 + Sicherheitsnetz Deluxe,Trampoline,,UNDER_CON
35.44.18.05,8715839022193,BERG Champion 430 Tattoo,Trampoline,,
35.44.18.06,8715839026764,BERG Champion 430 Tattoo,Trampoline,,
35.44.18.08,8715839047004,BERG Champion 430 Tattoo,Trampoline,,
35.44.06.00,8715839052701,BERG Champion 430 Tattoo + Sicherheitsnetz Comfort,Trampoline,,ACTIVE
35.44.06.01,8715839063011,BERG Champion 430 Tattoo + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.44.02.01,8715839052657,BERG Champion 430 Tattoo + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.44.02.02,8715839062762,BERG Champion 430 Tattoo + Sicherheitsnetz Deluxe,Trampoline,,UNDER_CON
35.41.23.00,8715839060249,BERG Champion Grey 330 (11 ft),Trampoline,,ACTIVE
35.41.23.01,8715839062564,BERG Champion Grey 330 (11 ft),Trampoline,,UNDER_CON
35.41.94.01,8715839063028,BERG Champion Grey 330 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.41.93.00,8715839060300,BERG Champion Grey 330 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.41.93.01,8715839062779,BERG Champion Grey 330 + Sicherheitsnetz Deluxe,Trampoline,,UNDER_CON
35.42.23.00,8715839060256,"BERG Champion Grey 380 (12,5 ft)",Trampoline,,ACTIVE
35.42.23.01,8715839062571,"BERG Champion Grey 380 (12,5 ft)",Trampoline,,UNDER_CON
35.42.94.01,8715839063035,BERG Champion Grey 380 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.42.93.00,8715839060317,BERG Champion Grey 380 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.42.93.01,8715839062786,BERG Champion Grey 380 + Sicherheitsnetz Deluxe,Trampoline,,UNDER_CON
35.44.23.00,8715839060263,BERG Champion Grey 430 (14 ft),Trampoline,,ACTIVE
35.44.23.01,8715839062588,BERG Champion Grey 430 (14 ft),Trampoline,,UNDER_CON
35.44.94.01,8715839063042,BERG Champion Grey 430 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.44.93.00,8715839060324,BERG Champion Grey 430 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.44.93.01,8715839062793,BERG Champion Grey 430 + Sicherheitsnetz Deluxe,Trampoline,,UNDER_CON
35.41.91.04,8715839101263,BERG Champion InGround 330 Grey + Safety Net Deluxe,Trampoline,746.0,
35.42.91.04,8715839101270,BERG Champion InGround 380 Grey + Safety Net Deluxe,Trampoline,839.33,
35.44.87.02,8715839101287,BERG Champion InGround 430 Grey + Safety Net DLX XL,Trampoline,986.0,
35.44.91.04,8715839101294,BERG Champion InGround 430 Grey + Safety Net Deluxe,Trampoline,926.0,
35.41.93.04,8715839101065,BERG Champion Regular 330 Grey + Safety Net Deluxe,Trampoline,746.0,
35.42.93.04,8715839101072,BERG Champion Regular 380 Grey + Safety Net Deluxe,Trampoline,839.33,
35.44.88.02,8715839101492,BERG Champion Regular 430 Grey + Safety Net DLX XL,Trampoline,986.0,
35.44.93.04,8715839101089,BERG Champion Regular 430 Grey + Safety Net Deluxe,Trampoline,926.0,
35.44.89.02,8715839101102,BERG Champion Regular 430 Grey Levels + Safety Net DLX XL,Trampoline,1026.0,
35.44.99.04,8715839101096,BERG Champion Regular 430 Grey Levels + Safety Net Deluxe,Trampoline,952.67,
35.41.80.00,8715839064261,BERG Champion USA 11ft + BERG Safety Net Deluxe USA,Trampoline,,
37.81.07.00,8715839063998,BERG Elite Green 330 (11 ft) + Safety Net Deluxe,Trampoline,,
37.82.07.00,8715839064001,"BERG Elite Green 380 (12,5 ft) + Safety Net Deluxe",Trampoline,,
37.84.07.00,8715839064018,BERG Elite Green 430 (14 ft) + Safety Net Deluxe,Trampoline,,
37.81.03.00,8715839064056,BERG Elite Grey 330 (11 ft) + Safety Net Deluxe,Trampoline,,
37.82.03.00,8715839064063,"BERG Elite Grey 380 (12,5 ft) + Safety Net Deluxe",Trampoline,,
37.84.03.00,8715839064070,BERG Elite Grey 430 (14 ft) + Safety Net Deluxe,Trampoline,,
37.84.13.00,8715839064087,BERG Elite Grey 430 (14 ft) Tattoo + Safety Net Deluxe,Trampoline,,
37.91.03.03,8715839101300,BERG Elite InGround 330 Grey + Safety Net Deluxe,Trampoline,966.0,
37.92.03.03,8715839101317,BERG Elite InGround 380 Grey + Safety Net Deluxe,Trampoline,1092.67,
37.94.23.02,8715839101331,BERG Elite InGround 430 Grey + Safety Net DLX XL,Trampoline,1232.67,
37.94.03.03,8715839101478,BERG Elite InGround 430 Grey + Safety Net Deluxe,Trampoline,1172.67,
37.94.33.02,8715839101348,BERG Elite InGround 430 Grey Levels + Safety Net DLX XL,Trampoline,1279.33,
37.94.13.04,8715839101324,BERG Elite InGround 430 Grey Levels + Safety Net Deluxe,Trampoline,1212.67,
37.81.00.00,8715839064025,BERG Elite Red 330 (11 ft) + Safety Net Deluxe,Trampoline,,
37.82.00.00,8715839064032,"BERG Elite Red 380 (12,5 ft) + Safety Net Deluxe",Trampoline,,
37.84.00.00,8715839064049,BERG Elite Red 430 (14 ft) + Safety Net Deluxe,Trampoline,,
37.81.03.03,8715839101119,BERG Elite Regular 330 Grey + Safety Net Deluxe,Trampoline,966.0,
37.82.03.03,8715839101126,BERG Elite Regular 380 Grey + Safety Net Deluxe,Trampoline,1092.67,
37.84.23.02,8715839101157,BERG Elite Regular 430 Grey + Safety Net DLX XL,Trampoline,1232.67,
37.84.03.03,8715839101133,BERG Elite Regular 430 Grey + Safety Net Deluxe,Trampoline,1172.67,
37.84.33.02,8715839101164,BERG Elite Regular 430 Grey Levels + Safety Net DLX XL,Trampoline,1279.33,
37.84.13.04,8715839101140,BERG Elite Regular 430 Grey Levels + Safety Net Deluxe,Trampoline,1212.67,
35.09.01.00,8715839047646,BERG Fav 270 + SN Comfort 270,Trampoline,,
35.11.01.00,8715839047653,BERG Fav 330 + SN Comfort 330,Trampoline,,
35.12.01.00,8715839047660,BERG Fav 380 + SN Comfort 380,Trampoline,,
35.14.02.00,8715839047677,BERG Fav 430 + SN Comfort 430,Trampoline,,
35.14.03.00,8715839047684,BERG Fav Tatt + SN Comfort 430,Trampoline,,
35.11.07.01,8715839020199,BERG Favorit 11 ft (330),Trampoline,,
35.11.07.03,8715839022117,BERG Favorit 11 ft (330),Trampoline,,
35.11.07.04,8715839043259,BERG Favorit 11 ft (330),Trampoline,,
35.11.07.05,8715839047233,BERG Favorit 11 ft (330),Trampoline,,
35.12.07.01,8715839020205,BERG Favorit 12.5 ft (380),Trampoline,,
35.12.07.02,8715839020762,BERG Favorit 12.5 ft (380),Trampoline,,
35.12.07.03,8715839022124,BERG Favorit 12.5 ft (380),Trampoline,,
35.12.07.04,8715839043266,BERG Favorit 12.5 ft (380),Trampoline,,
35.12.07.05,8715839047240,BERG Favorit 12.5 ft (380),Trampoline,,
35.14.07.01,8715839020212,BERG Favorit 14 ft (430),Trampoline,,
35.14.07.03,8715839043273,BERG Favorit 14 ft (430),Trampoline,,
35.14.07.05,8715839047257,BERG Favorit 14 ft (430),Trampoline,,
35.14.07.04,8715839043280,BERG Favorit 14 ft (430)excl.trap,Trampoline,,
35.14.08.01,8715839020229,BERG Favorit 14ft (430) Tattoo,Trampoline,,
35.14.08.03,8715839022148,BERG Favorit 14ft (430) Tattoo,Trampoline,,
35.14.08.05,8715839047264,BERG Favorit 14ft (430) Tattoo,Trampoline,,
35.09.07.06,8715839052046,BERG Favorit 270 (9ft),Trampoline,,ACTIVE
35.09.01.01,8715839052435,BERG Favorit 270 + Sicherheitsnetz Comfort,Trampoline,,ACTIVE
35.09.01.02,8715839062342,BERG Favorit 270 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.09.03.00,8715839052480,BERG Favorit 270 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.11.07.06,8715839052053,BERG Favorit 330 (11ft),Trampoline,,ACTIVE
35.11.01.01,8715839052442,BERG Favorit 330 + Sicherheitsnetz Comfort,Trampoline,,ACTIVE
35.11.01.02,8715839062359,BERG Favorit 330 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.11.02.00,8715839052497,BERG Favorit 330 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.12.07.06,8715839052060,"BERG Favorit 380 (12,5ft)",Trampoline,,ACTIVE
35.12.01.01,8715839052459,BERG Favorit 380 + Sicherheitsnetz Comfort,Trampoline,,ACTIVE
35.12.01.02,8715839062366,BERG Favorit 380 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.12.02.00,8715839052503,BERG Favorit 380 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.14.07.06,8715839052077,BERG Favorit 430 (14ft),Trampoline,,ACTIVE
35.14.08.06,8715839052084,BERG Favorit 430 (14ft) Tattoo,Trampoline,,ACTIVE
35.14.02.01,8715839052466,BERG Favorit 430 + Sicherheitsnetz Comfort,Trampoline,,ACTIVE
35.14.02.02,8715839062373,BERG Favorit 430 + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.14.04.00,8715839052510,BERG Favorit 430 + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.14.03.01,8715839052473,BERG Favorit 430 Tattoo + Sicherheitsnetz Comfort,Trampoline,,ACTIVE
35.14.03.02,8715839062380,BERG Favorit 430 Tattoo + Sicherheitsnetz Comfort,Trampoline,,UNDER_CON
35.14.05.00,8715839052527,BERG Favorit 430 Tattoo + Sicherheitsnetz Deluxe,Trampoline,,ACTIVE
35.14.08.04,8715839043297,BERG Favorit 430 Tattoo excl. Trapje,Trampoline,,
35.09.07.01,8715839020182,BERG Favorit 9 ft (270),Trampoline,,
35.09.07.03,8715839022100,BERG Favorit 9 ft (270),Trampoline,,
35.09.07.04,8715839043242,BERG Favorit 9 ft (270),Trampoline,,
35.09.07.05,8715839047226,BERG Favorit 9 ft (270),Trampoline,,
35.09.07.60,8715839047790,BERG Favorit 9ft (270)14 Forte,Trampoline,,
35.09.02.00,8715839047783,BERG Favorit Forte+Comfort Net,Trampoline,,
35.11.13.00,8715839062083,BERG Favorit Grey 330 (11 ft),Trampoline,,UNDER_CON
35.11.94.00,8715839062144,BERG Favorit Grey 330 + Safety Net Comfort,Trampoline,,UNDER_CON
35.12.13.00,8715839062090,"BERG Favorit Grey 380 (12,5 ft)",Trampoline,,UNDER_CON
35.12.94.00,8715839062151,BERG Favorit Grey 380 + Safety Net Comfort,Trampoline,,UNDER_CON
35.14.13.00,8715839062106,BERG Favorit Grey 430 (14 ft),Trampoline,,UNDER_CON
35.14.94.00,8715839062168,BERG Favorit Grey 430 + Safety Net Comfort,Trampoline,,UNDER_CON
35.07.23.02,8715839102505,BERG Favorit InGround 200 Grey + Safety Net Comfort,Trampoline,312.67,
35.09.23.02,8715839102536,BERG Favorit InGround 270 Grey + Safety Net Comfort,Trampoline,406.0,
35.11.27.02,8715839102574,BERG Favorit InGround 330 Green + Safety Net Comfort,Trampoline,492.67,
35.11.23.02,8715839102567,BERG Favorit InGround 330 Grey + Safety Net Comfort,Trampoline,492.67,
35.12.96.04,8715839102727,BERG Favorit InGround 380 Black + Safety Net Comfort,Trampoline,579.33,
35.12.04.04,8715839102734,BERG Favorit InGround 380 Green + Safety Net Comfort,Trampoline,566.0,
35.12.92.03,8715839102710,BERG Favorit InGround 380 Grey + Safety Net Comfort,Trampoline,566.0,
35.14.96.04,8715839102864,BERG Favorit InGround 430 Black + Safety Net Comfort,Trampoline,652.67,
35.14.09.04,8715839102871,BERG Favorit InGround 430 Green + Safety Net Comfort,Trampoline,639.33,
35.14.92.03,8715839102857,BERG Favorit InGround 430 Grey + Safety Net Comfort,Trampoline,639.33,
35.07.33.02,8715839102512,BERG Favorit Regular 200 Grey + Safety Net Comfort,Trampoline,272.67,
35.09.33.02,8715839102543,BERG Favorit Regular 270 Grey + Safety Net Comfort,Trampoline,359.33,
35.11.37.02,8715839102598,BERG Favorit Regular 330 Green + Safety Net Comfort,Trampoline,439.33,
35.11.33.02,8715839102581,BERG Favorit Regular 330 Grey + Safety Net Comfort,Trampoline,439.33,
35.12.95.04,8715839102697,BERG Favorit Regular 380 Black + Safety Net Comfort,Trampoline,526.0,
35.12.01.05,8715839102703,BERG Favorit Regular 380 Green + Safety Net Comfort,Trampoline,512.67,
35.12.94.03,8715839102680,BERG Favorit Regular 380 Grey + Safety Net Comfort,Trampoline,512.67,
35.14.95.04,8715839102826,BERG Favorit Regular 430 Black + Safety Net Comfort,Trampoline,592.67,
